buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
148,1982.1533304089762,1375.2444266494738,0.0,0.0,11.378446376777031,476,36647,19.0,1.2,4320.0,,BU17830607,,,,,,,Wateringen Noord en Ambachtshof
149,2338.553158301948,1392.5132730020734,0.0,0.0,1.4255322659141971,1391,36647,15.0,1.2,8190.0,,BU17830610,,,,,,,Vliettuinen
150,3289.712132045608,1664.7760829578374,0.0,0.0,0.0,945,36647,13.0,1.2,4679.0,,BU17830903,,,,,,,Westhof en Dijkpolder
151,2213.036389960837,1628.977097929257,0.0,0.0,3.891659537174217,34,36647,10.0,,109.0,,BU17830904,,,,,,,Bedrijventerrein ABC Westland
152,2729.453668302387,1620.7747108787703,0.0,0.0,0.0,24,36647,10.0,1.0,388.0,,BU17830906,,,,,,,Buitengebied 1 Poeldijk
153,3511.175296136351,1646.1766146662678,0.0,0.0,0.0,60,36647,4.0,1.4,416.0,,BU17830907,,,,,,,Buitengebied 2 Poeldijk
154,1836.2402730401957,777.9320095754882,0.0,1.084225354254838,3.8757449785659994,122,36647,25.0,1.2,4110.0,,BU19160100,,,,,,,De Zijde
155,1484.9194878419726,746.0835167180023,0.0,0.9566232377785849,5.293779075909946,624,36647,22.0,1.0,7591.0,,BU19160102,,,,,,,Park Veursehout
156,,,,,,0,0,,,,,BU19160103,,,,,,,Leidsenhage
157,,,,,,0,0,27.0,1.3,154.0,,BU19160104,,,,,,,Schakenbosch en het Buitengebied
158,1584.1966636231587,906.1850272714184,0.0,0.049077991406640015,6.016647647309063,139,36647,14.0,1.1,4468.0,,BU19160700,,,,,,,Damsigt
159,1518.7930291223547,804.312647767143,0.0,0.08598958998558356,11.237463577676003,238,36647,19.0,1.0,5434.0,,BU19160703,,,,,,,Sijtwende
160,1416.7326673274997,862.1417892153671,0.8881626049411301,10.6889803679742,33.09715314316201,299,36647,13.0,1.2,2974.0,,BU19160704,,,,,,,Kleurenbuurt
161,1057.1051837264092,677.5335114682607,1.5280574461107725,15.891797439552034,39.83136409528747,391,36647,34.0,0.9,6164.0,,BU19160800,,,,,,,Essesteijn / Gaarden
162,1349.07613424581,677.2743885111095,0.0,0.0,12.744593312170466,315,36647,28.0,1.1,5308.0,,BU19160801,,,,,,,Nieuw Essesteijn / Zijdezigt
163,1240.183374295064,549.8392061752259,0.0,0.0,4.414996740310767,498,36647,23.0,0.8,5598.0,,BU19160802,,,,,,,Essesteijn / Weiden
164,1273.140602545912,457.97991638938237,0.0,0.36960138029528233,2.4043636170078253,527,36647,17.0,0.9,4651.0,,BU19160803,,,,,,,Essesteijn / Tuinen
165,971.3170186882045,438.5647854265401,0.03959246580919177,6.168727222819153,24.43944178847715,1111,36647,21.0,0.8,5179.0,,BU19160804,,,,,,,Essesteijn / Dreven
166,1261.9034472562253,280.5675192233738,0.14475132355679768,1.3505770319870132,3.547596581707222,1425,36647,39.0,0.6,5250.0,,BU19160900,,,,,,,Voorburg Midden noord
167,1048.3457044507138,233.6268773431538,0.9402556202538394,3.3527063090766873,4.751872565709557,1729,36647,30.0,0.7,12783.0,,BU19160901,,,,,,,Voorburg Midden midden
168,969.6493616222424,326.9257480222202,0.15423782101999894,2.06108146692989,11.092716489005502,1211,36647,25.0,0.7,6736.0,,BU19160902,,,,,,,Voorburg Midden zuid
169,923.9166892838387,172.87988231737128,0.12580506228225402,1.7927512250171074,5.229455222391901,1243,36647,34.0,0.7,7439.0,,BU19161000,,,,,,,Bovenveen noord
170,628.057616175993,128.6158151603371,0.7287084123635998,3.9403722107258528,26.139909792345883,2411,36647,40.0,0.6,12983.0,,BU19161001,,,,,,,Bovenveen midden
171,598.7868120061831,159.26699082325067,0.4170802236424071,5.233497090389007,27.36520343934748,498,36647,26.0,0.8,10068.0,,BU19161002,,,,,,,Bovenveen zuid
172,729.081714863936,190.74018451260613,0.5428268777424826,4.181911617599455,23.56873292847647,1794,36647,31.0,0.7,8473.0,,BU19161100,,,,,,,Voorburg Noord zuid
173,395.0516875470001,130.568024591071,0.35948644665283425,21.71805893039638,77.64051738012836,1583,36647,31.0,0.6,15953.0,,BU19161101,,,,,,,Voorburg Noord noord
174,1184.1936595392922,654.0159159107858,0.024108052073300523,4.35250225005804,21.897263008503288,1187,36647,15.0,1.1,5173.0,,BU19161200,,,,,,,Voorburg West zuid
175,1530.9287646369173,723.8381070917754,0.0,0.0,0.12732965863508608,160,36647,16.0,1.4,2697.0,,BU19161201,,,,,,,Park Leeuwenbergh
176,1036.3817995183276,545.8540690697353,0.19289582770917815,5.200895263946955,27.41995861328269,824,36647,18.0,0.9,8211.0,,BU19161202,,,,,,,Voorburg West noord
177,1418.0676973707125,657.8320202624059,0.5672169682568854,3.3613046762098686,9.64157252459356,1697,36647,14.0,1.1,6572.0,,BU19161300,,,,,,,Voorburg Oud noord
178,1123.7401813072147,676.6926988900187,0.00025379156003763753,5.354772931927951,27.024148934810107,1430,36647,16.0,0.9,6232.0,,BU19161301,,,,,,,Voorburg Oud zuid
179,2701.6821962786757,1597.234365624621,0.0,0.0,1.4225417781780678,646,36647,35.0,1.1,8316.0,,BU19260225,,,,,,,De Venen Centrum
180,2835.488874232251,1605.4837814629125,0.0,0.0,2.3194839320974285,611,36647,31.0,1.3,3825.0,,BU19260226,,,,,,,De Venen / Craeyenburch
