buurt_idx,mean_distance,std_distance,mean_pct_100m,mean_pct_250m,mean_pct_500m,total_addresses,n_observations,percentage_met_herkomstland_buiten_europa,personenautos_per_huishouden,bevolkingsdichtheid_inwoners_per_km2,percentage_koopwoningen,buurtcode,gemiddeld_inkomen_per_inwoner,gemiddeld_inkomen_per_ontvanger,gemiddelde_woz_waarde,pct_huishoudens_laag_inkomen,pct_personen_laagste_40,pct_personen_hoogste_20,buurtnaam
151,1013.1813133073247,433.24720140117995,0.0,0.0,6.492189507754926,34,8469,10.0,,109.0,,BU17830904,,,,,,,Bedrijventerrein ABC Westland
152,1543.9355037775388,442.58548821474557,0.0,0.0,0.0,24,8469,10.0,1.0,388.0,,BU17830906,,,,,,,Buitengebied 1 Poeldijk
153,2286.3487235676457,388.3826462485373,0.0,0.0,0.0,60,8469,4.0,1.4,416.0,,BU17830907,,,,,,,Buitengebied 2 Poeldijk
154,1095.4720348481817,250.64708488535203,0.0,1.4091895418004718,4.912032117133074,122,8469,25.0,1.2,4110.0,,BU19160100,,,,,,,De Zijde
155,745.5298328836027,226.18872855506973,0.0,0.9761089463533671,8.080942260007085,624,8469,22.0,1.0,7591.0,,BU19160102,,,,,,,Park Veursehout
156,,,,,,0,0,,,,,BU19160103,,,,,,,Leidsenhage
157,,,,,,0,0,27.0,1.3,154.0,,BU19160104,,,,,,,Schakenbosch en het Buitengebied
158,607.9635261653863,119.2902303422027,0.0,0.0,12.133629971686837,139,8469,14.0,1.1,4468.0,,BU19160700,,,,,,,Damsigt
159,657.4330680012055,133.40477436643707,0.0,0.0,23.642528212135012,238,8469,19.0,1.0,5434.0,,BU19160703,,,,,,,Sijtwende
160,499.0392877585827,349.38799497317774,2.0854337538715857,25.025205046459032,77.42172811248263,299,8469,13.0,1.2,2974.0,,BU19160704,,,,,,,Kleurenbuurt
161,387.6048502572612,315.75910420484524,3.374273980719211,35.09244939947979,87.9560750974141,391,8469,34.0,0.9,6164.0,,BU19160800,,,,,,,Essesteijn / Gaarden
162,665.1806261960342,188.21104759403073,0.0,0.0,25.211687067868436,315,8469,28.0,1.1,5308.0,,BU19160801,,,,,,,Nieuw Essesteijn / Zijdezigt
163,675.1919092045547,161.4452897070872,0.0,0.0,9.655767953144494,498,8469,23.0,0.8,5598.0,,BU19160802,,,,,,,Essesteijn / Weiden
164,797.3993167609378,115.20739608844484,0.0,0.5140524780295945,3.390801545899175,527,8469,17.0,0.9,4651.0,,BU19160803,,,,,,,Essesteijn / Tuinen
165,546.7683614626286,204.21687720883256,0.12158495339438301,13.522053586867724,52.986573896496985,1111,8469,21.0,0.8,5179.0,,BU19160804,,,,,,,Essesteijn / Dreven
166,1033.0456286179644,190.9101829031874,0.34177070968837847,2.754731911843607,4.544731766835911,1425,8469,39.0,0.6,5250.0,,BU19160900,,,,,,,Voorburg Midden noord
167,891.7973475587635,203.91568573945665,1.7143802310757956,4.726413160889362,6.991497108394027,1729,8469,30.0,0.7,12783.0,,BU19160901,,,,,,,Voorburg Midden midden
168,649.5980527381495,145.42622241108552,0.23016862684415956,3.0177090216526805,21.98386323502268,1211,8469,25.0,0.7,6736.0,,BU19160902,,,,,,,Voorburg Midden zuid
169,883.0375767085476,167.95030251932684,0.3932186735267622,3.024375397016064,5.195418585429213,1243,8469,34.0,0.7,7439.0,,BU19161000,,,,,,,Bovenveen noord
170,619.661878636599,133.90206321446468,1.1625290253927771,6.6642884614094315,25.186682501125556,2411,8469,40.0,0.6,12983.0,,BU19161001,,,,,,,Bovenveen midden
171,547.0579214191873,179.14811468283452,0.5941347157433607,9.005226242080141,38.04221490994087,498,8469,26.0,0.8,10068.0,,BU19161002,,,,,,,Bovenveen zuid
172,546.8997703802905,165.32024404179128,0.8778556669329667,8.827782036209705,42.27897586489279,1794,8469,31.0,0.7,8473.0,,BU19161100,,,,,,,Voorburg Noord zuid
173,386.7435869855376,136.64265631061426,0.6334275344206177,22.071637730172252,80.52170798379017,1583,8469,31.0,0.6,15953.0,,BU19161101,,,,,,,Voorburg Noord noord
174,526.2924446928995,92.02897136354818,0.0,9.32540233208919,49.52140732696469,1187,8469,15.0,1.1,5173.0,,BU19161200,,,,,,,Voorburg West zuid
175,895.7095119128162,55.20476249062556,0.0,0.0,0.0,160,8469,16.0,1.4,2697.0,,BU19161201,,,,,,,Park Leeuwenbergh
176,456.2380709195476,107.88199064657233,0.5414951387527556,12.093018856893273,65.20774796029379,824,8469,18.0,0.9,8211.0,,BU19161202,,,,,,,Voorburg West noord
177,783.9603391572886,257.03909051568917,1.1023182541089056,6.522049670144358,20.172373952408357,1697,8469,14.0,1.1,6572.0,,BU19161300,,,,,,,Voorburg Oud noord
178,493.2984503253247,164.20585305044852,0.0,11.730374950353697,54.682391643071774,1430,8469,16.0,0.9,6232.0,,BU19161301,,,,,,,Voorburg Oud zuid
179,1895.2706984458073,677.6838118655529,0.0,0.0,0.0,646,8469,35.0,1.1,8316.0,,BU19260225,,,,,,,De Venen Centrum
180,2196.689593377707,537.619707173619,0.0,0.0,0.0,611,8469,31.0,1.3,3825.0,,BU19260226,,,,,,,De Venen / Craeyenburch
